Date,Code,Crime,Arrests
Aug-23,014,OFF. AGNST PUB ORD SENSBLTY &,1
Aug-23,014,ROBBERY,1
Aug-23,014,SEX CRIMES,2
Aug-23,017,ASSAULT 3 & RELATED OFFENSES,2
Aug-23,017,FELONY ASSAULT,4
Aug-23,018,ASSAULT 3 & RELATED OFFENSES,1
Aug-23,018,OFF. AGNST PUB ORD SENSBLTY &,1
Aug-23,019,FELONY ASSAULT,1
Aug-23,020,OFFENSES AGAINST THE PERSON,2
Aug-23,024,ASSAULT 3 & RELATED OFFENSES,2
Aug-23,024,OFF. AGNST PUB ORD SENSBLTY &,1
Aug-23,025,ASSAULT 3 & RELATED OFFENSES,1
Aug-23,026,FELONY ASSAULT,2
Aug-23,033,ASSAULT 3 & RELATED OFFENSES,1
Aug-23,040,FELONY ASSAULT,5
Aug-23,044,OFF. AGNST PUB ORD SENSBLTY &,1
Aug-23,044,SEX CRIMES,1
Aug-23,046,ASSAULT 3 & RELATED OFFENSES,2
Aug-23,046,FELONY ASSAULT,1
Aug-23,046,OFF. AGNST PUB ORD SENSBLTY &,1
Aug-23,046,SEX CRIMES,1
Aug-23,048,ASSAULT 3 & RELATED OFFENSES,1
Aug-23,049,FELONY ASSAULT,1
Aug-23,052,ASSAULT 3 & RELATED OFFENSES,1
Aug-23,060,ASSAULT 3 & RELATED OFFENSES,1
Aug-23,060,MISCELLANEOUS PENAL LAW,1
Aug-23,070,FELONY ASSAULT,1
Aug-23,072,ASSAULT 3 & RELATED OFFENSES,2
Aug-23,072,SEX CRIMES,1
Aug-23,073,ASSAULT 3 & RELATED OFFENSES,2
Aug-23,073,FELONY ASSAULT,2
Aug-23,073,OFF. AGNST PUB ORD SENSBLTY &,1
Aug-23,075,ASSAULT 3 & RELATED OFFENSES,2
Aug-23,075,MISCELLANEOUS PENAL LAW,1
Aug-23,077,ASSAULT 3 & RELATED OFFENSES,1
Aug-23,079,FELONY ASSAULT,1
Aug-23,083,ASSAULT 3 & RELATED OFFENSES,1
Aug-23,083,OFFENSES AGAINST THE PERSON,1
Aug-23,084,ASSAULT 3 & RELATED OFFENSES,2
Aug-23,084,FELONY ASSAULT,1
Aug-23,084,OFF. AGNST PUB ORD SENSBLTY &,1
Aug-23,088,ASSAULT 3 & RELATED OFFENSES,1
Aug-23,090,OFF. AGNST PUB ORD SENSBLTY &,1
Aug-23,094,SEX CRIMES,1
Aug-23,106,ASSAULT 3 & RELATED OFFENSES,1
Aug-23,107,SEX CRIMES,1
Aug-23,108,SEX CRIMES,2
Aug-23,112,ASSAULT 3 & RELATED OFFENSES,1
Aug-23,115,MISCELLANEOUS PENAL LAW,1
Aug-23,115,OFFENSES AGAINST THE PERSON,2
Aug-23,115,SEX CRIMES,3
Sep-23,001,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,001,FELONY ASSAULT,1
Sep-23,001,OFF. AGNST PUB ORD SENSBLTY &,2
Sep-23,007,FELONY ASSAULT,3
Sep-23,013,ASSAULT 3 & RELATED OFFENSES,4
Sep-23,013,SEX CRIMES,1
Sep-23,014,ASSAULT 3 & RELATED OFFENSES,6
Sep-23,014,FELONY ASSAULT,3
Sep-23,014,MISCELLANEOUS PENAL LAW,1
Sep-23,014,OFFENSES AGAINST THE PERSON,1
Sep-23,014,SEX CRIMES,1
Sep-23,017,MISCELLANEOUS PENAL LAW,1
Sep-23,018,ASSAULT 3 & RELATED OFFENSES,2
Sep-23,018,FELONY ASSAULT,1
Sep-23,018,MISCELLANEOUS PENAL LAW,1
Sep-23,018,OFF. AGNST PUB ORD SENSBLTY &,1
Sep-23,020,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,023,FELONY ASSAULT,1
Sep-23,024,FELONY ASSAULT,1
Sep-23,025,ASSAULT 3 & RELATED OFFENSES,2
Sep-23,025,FELONY ASSAULT,1
Sep-23,026,FELONY ASSAULT,1
Sep-23,030,OFF. AGNST PUB ORD SENSBLTY &,1
Sep-23,033,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,034,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,034,FELONY ASSAULT,1
Sep-23,040,SEX CRIMES,1
Sep-23,041,FELONY ASSAULT,1
Sep-23,042,OFF. AGNST PUB ORD SENSBLTY &,1
Sep-23,044,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,044,FELONY ASSAULT,3
Sep-23,044,SEX CRIMES,1
Sep-23,045,FELONY ASSAULT,1
Sep-23,046,ASSAULT 3 & RELATED OFFENSES,2
Sep-23,046,FELONY ASSAULT,1
Sep-23,048,FELONY ASSAULT,1
Sep-23,050,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,060,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,060,DISORDERLY CONDUCT,1
Sep-23,067,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,071,FELONY ASSAULT,2
Sep-23,071,SEX CRIMES,1
Sep-23,072,FELONY ASSAULT,2
Sep-23,072,SEX CRIMES,2
Sep-23,073,FELONY ASSAULT,1
Sep-23,073,MISCELLANEOUS PENAL LAW,1
Sep-23,075,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,077,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,077,FELONY ASSAULT,1
Sep-23,077,OFF. AGNST PUB ORD SENSBLTY &,1
Sep-23,078,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,078,SEX CRIMES,1
Sep-23,079,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,079,FELONY ASSAULT,1
Sep-23,084,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,107,SEX CRIMES,1
Sep-23,110,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,110,FELONY ASSAULT,2
Sep-23,112,ASSAULT 3 & RELATED OFFENSES,1
Sep-23,115,SEX CRIMES,6
Oct-23,001,ASSAULT 3 & RELATED OFFENSES,2
Oct-23,001,FELONY ASSAULT,2
Oct-23,001,ROBBERY,2
Oct-23,005,SEX CRIMES,1
Oct-23,006,ASSAULT 3 & RELATED OFFENSES,2
Oct-23,006,FELONY ASSAULT,1
Oct-23,009,MISCELLANEOUS PENAL LAW,1
Oct-23,010,FELONY ASSAULT,1
Oct-23,010,SEX CRIMES,1
Oct-23,013,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,013,FELONY ASSAULT,1
Oct-23,013,MISCELLANEOUS PENAL LAW,1
Oct-23,014,ASSAULT 3 & RELATED OFFENSES,9
Oct-23,014,FELONY ASSAULT,5
Oct-23,014,OFFENSES AGAINST THE PERSON,1
Oct-23,014,SEX CRIMES,1
Oct-23,017,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,017,OFFENSES AGAINST THE PERSON,1
Oct-23,017,SEX CRIMES,1
Oct-23,018,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,018,FELONY ASSAULT,3
Oct-23,019,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,019,SEX CRIMES,1
Oct-23,024,FELONY ASSAULT,1
Oct-23,024,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-23,024,SEX CRIMES,1
Oct-23,026,FELONY ASSAULT,2
Oct-23,028,ROBBERY,1
Oct-23,030,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,030,FELONY ASSAULT,1
Oct-23,032,ASSAULT 3 & RELATED OFFENSES,2
Oct-23,032,FELONY ASSAULT,1
Oct-23,032,MISCELLANEOUS PENAL LAW,1
Oct-23,033,ARSON,1
Oct-23,033,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,040,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,040,FELONY ASSAULT,1
Oct-23,040,MISCELLANEOUS PENAL LAW,1
Oct-23,040,OFF. AGNST PUB ORD SENSBLTY &,2
Oct-23,041,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,044,ASSAULT 3 & RELATED OFFENSES,4
Oct-23,044,MISCELLANEOUS PENAL LAW,4
Oct-23,044,OFFENSES AGAINST THE PERSON,1
Oct-23,044,ROBBERY,2
Oct-23,045,ASSAULT 3 & RELATED OFFENSES,2
Oct-23,045,SEX CRIMES,1
Oct-23,046,FELONY ASSAULT,1
Oct-23,048,ROBBERY,1
Oct-23,049,ASSAULT 3 & RELATED OFFENSES,2
Oct-23,049,FELONY ASSAULT,2
Oct-23,050,FELONY ASSAULT,1
Oct-23,052,FELONY ASSAULT,2
Oct-23,052,KIDNAPPING,1
Oct-23,052,OFFENSES AGAINST THE PERSON,1
Oct-23,060,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-23,071,ASSAULT 3 & RELATED OFFENSES,2
Oct-23,072,ASSAULT 3 & RELATED OFFENSES,3
Oct-23,072,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-23,072,ROBBERY,1
Oct-23,073,ASSAULT 3 & RELATED OFFENSES,2
Oct-23,075,ASSAULT 3 & RELATED OFFENSES,3
Oct-23,077,ASSAULT 3 & RELATED OFFENSES,2
Oct-23,078,ASSAULT 3 & RELATED OFFENSES,3
Oct-23,078,FELONY ASSAULT,1
Oct-23,079,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,079,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-23,083,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,084,ASSAULT 3 & RELATED OFFENSES,3
Oct-23,084,DISORDERLY CONDUCT,2
Oct-23,084,FELONY ASSAULT,2
Oct-23,084,SEX CRIMES,2
Oct-23,090,MISCELLANEOUS PENAL LAW,1
Oct-23,094,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,094,ROBBERY,1
Oct-23,102,SEX CRIMES,1
Oct-23,107,OFF. AGNST PUB ORD SENSBLTY &,1
Oct-23,110,ASSAULT 3 & RELATED OFFENSES,2
Oct-23,110,FELONY ASSAULT,1
Oct-23,110,OFFENSES AGAINST THE PERSON,5
Oct-23,110,SEX CRIMES,2
Oct-23,112,ASSAULT 3 & RELATED OFFENSES,2
Oct-23,115,ASSAULT 3 & RELATED OFFENSES,1
Oct-23,115,FELONY ASSAULT,2
Oct-23,115,SEX CRIMES,1
Nov-23,001,ASSAULT 3 & RELATED OFFENSES,2
Nov-23,001,SEX CRIMES,1
Nov-23,005,SEX CRIMES,1
Nov-23,007,ASSAULT 3 & RELATED OFFENSES,2
Nov-23,009,FELONY ASSAULT,1
Nov-23,010,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,013,ASSAULT 3 & RELATED OFFENSES,2
Nov-23,013,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-23,013,SEX CRIMES,1
Nov-23,014,ASSAULT 3 & RELATED OFFENSES,11
Nov-23,014,FELONY ASSAULT,1
Nov-23,014,SEX CRIMES,1
Nov-23,017,SEX CRIMES,2
Nov-23,018,ASSAULT 3 & RELATED OFFENSES,2
Nov-23,018,MISCELLANEOUS PENAL LAW,1
Nov-23,018,OFF. AGNST PUB ORD SENSBLTY &,2
Nov-23,018,SEX CRIMES,1
Nov-23,019,ASSAULT 3 & RELATED OFFENSES,2
Nov-23,020,MISCELLANEOUS PENAL LAW,1
Nov-23,024,ASSAULT 3 & RELATED OFFENSES,2
Nov-23,024,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-23,026,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,028,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,028,FELONY ASSAULT,1
Nov-23,030,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,030,ROBBERY,1
Nov-23,032,OFFENSES AGAINST THE PERSON,1
Nov-23,033,ASSAULT 3 & RELATED OFFENSES,2
Nov-23,033,DISORDERLY CONDUCT,1
Nov-23,033,FELONY ASSAULT,2
Nov-23,033,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-23,033,OFFENSES AGAINST THE PERSON,1
Nov-23,040,ASSAULT 3 & RELATED OFFENSES,4
Nov-23,040,MISCELLANEOUS PENAL LAW,3
Nov-23,044,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,044,FELONY ASSAULT,1
Nov-23,044,SEX CRIMES,1
Nov-23,045,FELONY ASSAULT,1
Nov-23,046,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,047,FELONY ASSAULT,1
Nov-23,048,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,050,FELONY ASSAULT,2
Nov-23,060,ROBBERY,4
Nov-23,061,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,066,ASSAULT 3 & RELATED OFFENSES,2
Nov-23,067,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,070,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,070,HARRASSMENT 2,1
Nov-23,072,FELONY ASSAULT,2
Nov-23,073,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,073,DISORDERLY CONDUCT,1
Nov-23,073,MISCELLANEOUS PENAL LAW,1
Nov-23,075,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,075,DISORDERLY CONDUCT,1
Nov-23,075,OFFENSES AGAINST THE PERSON,1
Nov-23,077,ASSAULT 3 & RELATED OFFENSES,7
Nov-23,077,FELONY ASSAULT,2
Nov-23,077,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-23,083,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,083,MISCELLANEOUS PENAL LAW,1
Nov-23,083,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-23,084,ASSAULT 3 & RELATED OFFENSES,6
Nov-23,084,FELONY ASSAULT,1
Nov-23,084,SEX CRIMES,1
Nov-23,090,ASSAULT 3 & RELATED OFFENSES,2
Nov-23,090,FELONY ASSAULT,1
Nov-23,094,OFF. AGNST PUB ORD SENSBLTY &,1
Nov-23,103,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,103,FELONY ASSAULT,1
Nov-23,107,ASSAULT 3 & RELATED OFFENSES,2
Nov-23,107,FELONY ASSAULT,1
Nov-23,108,ASSAULT 3 & RELATED OFFENSES,2
Nov-23,108,OFFENSES AGAINST THE PERSON,4
Nov-23,108,SEX CRIMES,1
Nov-23,109,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,110,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,110,FELONY ASSAULT,2
Nov-23,110,SEX CRIMES,1
Nov-23,115,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,115,SEX CRIMES,5
Nov-23,120,ASSAULT 3 & RELATED OFFENSES,1
Nov-23,120,FELONY ASSAULT,2
Dec-23,001,ASSAULT 3 & RELATED OFFENSES,1
Dec-23,001,FELONY ASSAULT,4
Dec-23,001,OFFENSES AGAINST THE PERSON,2
Dec-23,001,SEX CRIMES,1
Dec-23,005,ASSAULT 3 & RELATED OFFENSES,1
Dec-23,005,FELONY ASSAULT,1
Dec-23,007,ASSAULT 3 & RELATED OFFENSES,2
Dec-23,013,ASSAULT 3 & RELATED OFFENSES,2
Dec-23,013,SEX CRIMES,2
Dec-23,014,ASSAULT 3 & RELATED OFFENSES,7
Dec-23,014,FELONY ASSAULT,1
Dec-23,014,OFFENSES AGAINST THE PERSON,1
Dec-23,014,ROBBERY,2
Dec-23,017,MISCELLANEOUS PENAL LAW,1
Dec-23,018,ASSAULT 3 & RELATED OFFENSES,5
Dec-23,018,OFF. AGNST PUB ORD SENSBLTY &,2
Dec-23,018,OFFENSES AGAINST THE PERSON,1
Dec-23,019,ASSAULT 3 & RELATED OFFENSES,2
Dec-23,019,FELONY ASSAULT,1
Dec-23,025,ASSAULT 3 & RELATED OFFENSES,2
Dec-23,025,FELONY ASSAULT,1
Dec-23,025,SEX CRIMES,1
Dec-23,032,ASSAULT 3 & RELATED OFFENSES,1
Dec-23,033,ASSAULT 3 & RELATED OFFENSES,2
Dec-23,033,OFF. AGNST PUB ORD SENSBLTY &,1
Dec-23,033,SEX CRIMES,1
Dec-23,034,OFF. AGNST PUB ORD SENSBLTY &,1
Dec-23,040,ASSAULT 3 & RELATED OFFENSES,1
Dec-23,040,FELONY ASSAULT,1
Dec-23,040,OFF. AGNST PUB ORD SENSBLTY &,1
Dec-23,041,FELONY ASSAULT,1
Dec-23,052,FELONY ASSAULT,1
Dec-23,061,ROBBERY,1
Dec-23,071,ASSAULT 3 & RELATED OFFENSES,1
Dec-23,072,ASSAULT 3 & RELATED OFFENSES,1
Dec-23,073,ASSAULT 3 & RELATED OFFENSES,4
Dec-23,073,DISORDERLY CONDUCT,1
Dec-23,073,FELONY ASSAULT,1
Dec-23,073,MISCELLANEOUS PENAL LAW,1
Dec-23,073,OFF. AGNST PUB ORD SENSBLTY &,1
Dec-23,073,OFFENSES AGAINST THE PERSON,1
Dec-23,075,ASSAULT 3 & RELATED OFFENSES,3
Dec-23,077,FELONY ASSAULT,2
Dec-23,083,ASSAULT 3 & RELATED OFFENSES,2
Dec-23,083,OFFENSES AGAINST THE PERSON,1
Dec-23,084,ASSAULT 3 & RELATED OFFENSES,1
Dec-23,088,ASSAULT 3 & RELATED OFFENSES,1
Dec-23,103,ASSAULT 3 & RELATED OFFENSES,1
Dec-23,109,ASSAULT 3 & RELATED OFFENSES,2
Dec-23,110,ASSAULT 3 & RELATED OFFENSES,2
Dec-23,114,ASSAULT 3 & RELATED OFFENSES,2
Dec-23,115,ASSAULT 3 & RELATED OFFENSES,2
Dec-23,115,FELONY ASSAULT,1
Dec-23,115,OFFENSES AGAINST THE PERSON,1
Dec-23,115,SEX CRIMES,1
Jan-24,001,ASSAULT 3 & RELATED OFFENSES,1
Jan-24,001,FELONY ASSAULT,4
Jan-24,001,OFFENSES AGAINST THE PERSON,2
Jan-24,001,SEX CRIMES,1
Jan-24,005,ASSAULT 3 & RELATED OFFENSES,1
Jan-24,005,FELONY ASSAULT,1
Jan-24,007,ASSAULT 3 & RELATED OFFENSES,2
Jan-24,013,ASSAULT 3 & RELATED OFFENSES,2
Jan-24,013,SEX CRIMES,2
Jan-24,014,ASSAULT 3 & RELATED OFFENSES,7
Jan-24,014,FELONY ASSAULT,1
Jan-24,014,OFFENSES AGAINST THE PERSON,1
Jan-24,014,ROBBERY,2
Jan-24,017,MISCELLANEOUS PENAL LAW,1
Jan-24,018,ASSAULT 3 & RELATED OFFENSES,5
Jan-24,018,OFF. AGNST PUB ORD SENSBLTY &,2
Jan-24,018,OFFENSES AGAINST THE PERSON,1
Jan-24,019,ASSAULT 3 & RELATED OFFENSES,2
Jan-24,019,FELONY ASSAULT,1
Jan-24,025,ASSAULT 3 & RELATED OFFENSES,2
Jan-24,025,FELONY ASSAULT,1
Jan-24,025,SEX CRIMES,1
Jan-24,032,ASSAULT 3 & RELATED OFFENSES,1
Jan-24,033,ASSAULT 3 & RELATED OFFENSES,2
Jan-24,033,OFF. AGNST PUB ORD SENSBLTY &,1
Jan-24,033,SEX CRIMES,1
Jan-24,034,OFF. AGNST PUB ORD SENSBLTY &,1
Jan-24,040,ASSAULT 3 & RELATED OFFENSES,1
Jan-24,040,FELONY ASSAULT,1
Jan-24,040,OFF. AGNST PUB ORD SENSBLTY &,1
Jan-24,041,FELONY ASSAULT,1
Jan-24,052,FELONY ASSAULT,1
Jan-24,061,ROBBERY,1
Jan-24,071,ASSAULT 3 & RELATED OFFENSES,1
Jan-24,072,ASSAULT 3 & RELATED OFFENSES,1
Jan-24,073,ASSAULT 3 & RELATED OFFENSES,4
Jan-24,073,DISORDERLY CONDUCT,1
Jan-24,073,FELONY ASSAULT,1
Jan-24,073,MISCELLANEOUS PENAL LAW,1
Jan-24,073,OFF. AGNST PUB ORD SENSBLTY &,1
Jan-24,073,OFFENSES AGAINST THE PERSON,1
Jan-24,075,ASSAULT 3 & RELATED OFFENSES,3
Jan-24,077,FELONY ASSAULT,2
Jan-24,083,ASSAULT 3 & RELATED OFFENSES,2
Jan-24,083,OFFENSES AGAINST THE PERSON,1
Jan-24,084,ASSAULT 3 & RELATED OFFENSES,1
Jan-24,088,ASSAULT 3 & RELATED OFFENSES,1
Jan-24,103,ASSAULT 3 & RELATED OFFENSES,1
Jan-24,109,ASSAULT 3 & RELATED OFFENSES,2
Jan-24,110,ASSAULT 3 & RELATED OFFENSES,2
Jan-24,114,ASSAULT 3 & RELATED OFFENSES,2
Jan-24,115,ASSAULT 3 & RELATED OFFENSES,2
Jan-24,115,FELONY ASSAULT,1
Jan-24,115,OFFENSES AGAINST THE PERSON,1
Jan-24,115,SEX CRIMES,1
Feb-24,001,ASSAULT 3 & RELATED OFFENSES,2
Feb-24,001,FELONY ASSAULT,1
Feb-24,005,FELONY ASSAULT,2
Feb-24,006,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,006,FELONY ASSAULT,1
Feb-24,007,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,007,FELONY ASSAULT,1
Feb-24,013,ASSAULT 3 & RELATED OFFENSES,3
Feb-24,013,FELONY ASSAULT,1
Feb-24,013,OFF. AGNST PUB ORD SENSBLTY &,2
Feb-24,013,OFFENSES AGAINST THE PERSON,1
Feb-24,013,SEX CRIMES,1
Feb-24,014,ASSAULT 3 & RELATED OFFENSES,7
Feb-24,014,FELONY ASSAULT,1
Feb-24,014,MISCELLANEOUS PENAL LAW,1
Feb-24,014,OFF. AGNST PUB ORD SENSBLTY &,2
Feb-24,014,OFFENSES AGAINST THE PERSON,1
Feb-24,017,FELONY ASSAULT,1
Feb-24,017,MISCELLANEOUS PENAL LAW,1
Feb-24,018,OFF. AGNST PUB ORD SENSBLTY &,2
Feb-24,018,ROBBERY,1
Feb-24,020,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,020,FELONY ASSAULT,1
Feb-24,024,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,024,ROBBERY,1
Feb-24,025,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,026,MISCELLANEOUS PENAL LAW,1
Feb-24,026,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-24,028,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,030,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-24,032,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,032,FELONY ASSAULT,1
Feb-24,033,FELONY ASSAULT,1
Feb-24,034,FELONY ASSAULT,1
Feb-24,034,OFFENSES AGAINST THE PERSON,1
Feb-24,040,ASSAULT 3 & RELATED OFFENSES,4
Feb-24,040,FELONY ASSAULT,1
Feb-24,041,ASSAULT 3 & RELATED OFFENSES,2
Feb-24,041,SEX CRIMES,1
Feb-24,044,ARSON,1
Feb-24,044,ASSAULT 3 & RELATED OFFENSES,4
Feb-24,044,FELONY ASSAULT,1
Feb-24,044,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-24,044,OFFENSES AGAINST THE PERSON,1
Feb-24,044,ROBBERY,1
Feb-24,046,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,046,MISCELLANEOUS PENAL LAW,1
Feb-24,047,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,052,ASSAULT 3 & RELATED OFFENSES,2
Feb-24,052,FELONY ASSAULT,1
Feb-24,052,SEX CRIMES,1
Feb-24,060,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-24,069,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-24,069,OFFENSES AGAINST THE PERSON,1
Feb-24,073,ASSAULT 3 & RELATED OFFENSES,2
Feb-24,073,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-24,073,OFFENSES AGAINST THE PERSON,1
Feb-24,075,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,075,SEX CRIMES,1
Feb-24,077,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,077,FELONY ASSAULT,1
Feb-24,077,SEX CRIMES,1
Feb-24,078,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,079,FELONY ASSAULT,1
Feb-24,081,FELONY ASSAULT,1
Feb-24,083,DISORDERLY CONDUCT,1
Feb-24,084,ASSAULT 3 & RELATED OFFENSES,5
Feb-24,084,FELONY ASSAULT,1
Feb-24,084,OFF. AGNST PUB ORD SENSBLTY &,1
Feb-24,100,ASSAULT 3 & RELATED OFFENSES,1
Feb-24,104,ASSAULT 3 & RELATED OFFENSES,2
Feb-24,107,ASSAULT 3 & RELATED OFFENSES,3
Feb-24,107,FELONY ASSAULT,1
Feb-24,108,ASSAULT 3 & RELATED OFFENSES,2
Feb-24,108,FELONY ASSAULT,1
Feb-24,109,OFFENSES AGAINST THE PERSON,1
Feb-24,110,ASSAULT 3 & RELATED OFFENSES,2
Feb-24,110,SEX CRIMES,1
Feb-24,112,ASSAULT 3 & RELATED OFFENSES,2
Feb-24,115,ASSAULT 3 & RELATED OFFENSES,2
Feb-24,115,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-24,001,MISCELLANEOUS PENAL LAW,2
Mar-24,005,ASSAULT 3 & RELATED OFFENSES,2
Mar-24,005,SEX CRIMES,2
Mar-24,007,ASSAULT 3 & RELATED OFFENSES,1
Mar-24,007,FELONY ASSAULT,1
Mar-24,013,ASSAULT 3 & RELATED OFFENSES,5
Mar-24,013,FELONY ASSAULT,1
Mar-24,013,OFF. AGNST PUB ORD SENSBLTY &,2
Mar-24,013,ROBBERY,2
Mar-24,013,SEX CRIMES,1
Mar-24,014,ASSAULT 3 & RELATED OFFENSES,7
Mar-24,014,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-24,014,ROBBERY,1
Mar-24,014,SEX CRIMES,1
Mar-24,017,ASSAULT 3 & RELATED OFFENSES,2
Mar-24,017,FELONY ASSAULT,1
Mar-24,017,SEX CRIMES,1
Mar-24,018,ASSAULT 3 & RELATED OFFENSES,2
Mar-24,018,FELONY ASSAULT,1
Mar-24,018,OFF. AGNST PUB ORD SENSBLTY &,2
Mar-24,018,SEX CRIMES,1
Mar-24,020,ASSAULT 3 & RELATED OFFENSES,4
Mar-24,025,ASSAULT 3 & RELATED OFFENSES,1
Mar-24,025,FELONY ASSAULT,3
Mar-24,028,SEX CRIMES,1
Mar-24,030,ASSAULT 3 & RELATED OFFENSES,1
Mar-24,030,FELONY ASSAULT,2
Mar-24,030,MISCELLANEOUS PENAL LAW,1
Mar-24,030,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-24,034,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-24,040,ASSAULT 3 & RELATED OFFENSES,4
Mar-24,040,DISORDERLY CONDUCT,1
Mar-24,040,FELONY ASSAULT,1
Mar-24,040,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-24,041,ASSAULT 3 & RELATED OFFENSES,4
Mar-24,042,FELONY ASSAULT,1
Mar-24,042,SEX CRIMES,1
Mar-24,044,ASSAULT 3 & RELATED OFFENSES,1
Mar-24,045,FELONY ASSAULT,1
Mar-24,045,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-24,049,ASSAULT 3 & RELATED OFFENSES,2
Mar-24,052,FELONY ASSAULT,2
Mar-24,061,ASSAULT 3 & RELATED OFFENSES,1
Mar-24,061,FELONY ASSAULT,1
Mar-24,067,SEX CRIMES,1
Mar-24,069,OFF. AGNST PUB ORD SENSBLTY &,1
Mar-24,072,ASSAULT 3 & RELATED OFFENSES,1
Mar-24,073,ASSAULT 3 & RELATED OFFENSES,1
Mar-24,073,FELONY ASSAULT,1
Mar-24,075,ASSAULT 3 & RELATED OFFENSES,2
Mar-24,076,OFFENSES AGAINST THE PERSON,2
Mar-24,077,DISORDERLY CONDUCT,1
Mar-24,078,ASSAULT 3 & RELATED OFFENSES,1
Mar-24,078,FELONY ASSAULT,2
Mar-24,081,FELONY ASSAULT,1
Mar-24,083,OFFENSES AGAINST THE PERSON,1
Mar-24,084,ASSAULT 3 & RELATED OFFENSES,5
Mar-24,084,FELONY ASSAULT,5
Mar-24,084,MISCELLANEOUS PENAL LAW,1
Mar-24,084,OFFENSES AGAINST THE PERSON,1
Mar-24,088,ASSAULT 3 & RELATED OFFENSES,1
